episode_reward,epoch,loss,step
9.0,1,0.06288912892341614,8952
4.0,1,0.0466732382774353,8953
9.0,1,0.0549648255109787,8954
10.0,1,0.04626214876770973,8955
6.0,1,0.036054108291864395,8956
8.0,1,0.07209604233503342,8957
10.0,1,0.038922034204006195,8958
8.0,1,0.04676437750458717,8959
7.0,1,0.051985666155815125,8960
9.0,1,0.06275030970573425,8961
6.0,1,0.06229393556714058,8962
6.0,1,0.046530384570360184,8963
9.0,1,0.07946325093507767,8964
10.0,1,0.01840481534600258,8965
10.0,1,0.04426697641611099,8966
6.0,1,0.03573596104979515,8967
9.0,1,0.03475119173526764,8968
-4.0,1,0.054010868072509766,8969
6.0,1,0.10673678666353226,8970
10.0,1,0.033324938267469406,8971
6.0,1,0.10722210258245468,8972
8.0,1,0.11016722023487091,8973
-19.0,1,0.08780626207590103,8974
10.0,1,0.1020778939127922,8975
8.0,1,0.08489477634429932,8976
7.0,1,0.08585196733474731,8977
7.0,1,0.07245196402072906,8978
5.0,1,0.1333669275045395,8979
8.0,1,0.06875970959663391,8980
10.0,1,0.05535140261054039,8981
9.0,1,0.04905882477760315,8982
7.0,1,0.052385687828063965,8983
10.0,1,0.02942243032157421,8984
7.0,1,0.03317917138338089,8985
10.0,1,0.040396660566329956,8986
9.0,1,0.03734075278043747,8987
6.0,1,0.03619316965341568,8988
10.0,1,0.05807039514183998,8989
9.0,1,0.05421649292111397,8990
9.0,1,0.022721707820892334,8991
6.0,1,0.028636286035180092,8992
9.0,1,0.025057371705770493,8993
8.0,1,0.03703385591506958,8994
8.0,1,0.020280351862311363,8995
7.0,1,0.028995469212532043,8996
9.0,1,0.019116278737783432,8997
4.0,1,0.039617642760276794,8998
7.0,1,0.03507163003087044,8999
-4.0,1,0.04841538891196251,9000
10.0,1,0.023057138547301292,9001
10.0,1,0.03965664654970169,9002
8.0,1,0.027043001726269722,9003
8.0,1,0.02114221267402172,9004
9.0,1,0.029073825106024742,9005
9.0,1,0.0412871316075325,9006
7.0,1,0.03639540448784828,9007
10.0,1,0.056477680802345276,9008
6.0,1,0.029035264626145363,9009
8.0,1,0.02114577405154705,9010
6.0,1,0.025127852335572243,9011
2.0,1,0.025562791153788567,9012
10.0,1,0.017882639542222023,9013
8.0,1,0.029197268187999725,9014
10.0,1,0.012990562245249748,9015
8.0,1,0.02970930002629757,9016
6.0,1,0.04654975235462189,9017
7.0,1,0.027981771156191826,9018
8.0,1,0.05871191248297691,9019
8.0,1,0.06981322169303894,9020
9.0,1,0.0336209274828434,9021
7.0,1,0.029554087668657303,9022
9.0,1,0.027225051075220108,9023
8.0,1,0.06207806617021561,9024
-50.0,1,0.06894559413194656,9025
9.0,1,0.023588893935084343,9026
7.0,1,0.05521421879529953,9027
6.0,1,0.11685037612915039,9028
7.0,1,0.04914773628115654,9029
7.0,1,0.054006241261959076,9030
9.0,1,0.045826833695173264,9031
-11.0,1,0.03333073854446411,9032
9.0,1,0.1962105929851532,9033
10.0,1,0.026394948363304138,9034
8.0,1,0.03397693485021591,9035
1.0,1,0.0900857150554657,9036
9.0,1,0.05549020692706108,9037
7.0,1,0.050224561244249344,9038
9.0,1,0.0578458234667778,9039
8.0,1,0.06461411714553833,9040
2.0,1,0.05639198049902916,9041
6.0,1,0.05363544076681137,9042
8.0,1,0.035805411636829376,9043
8.0,1,0.03775382041931152,9044
6.0,1,0.03873327001929283,9045
9.0,1,0.03519003838300705,9046
7.0,1,0.030251143500208855,9047
9.0,1,0.03521963953971863,9048
-9.0,1,0.052841126918792725,9049
-50.0,1,0.09389794617891312,9050
9.0,1,0.08738609403371811,9051
10.0,1,0.05997362360358238,9052
8.0,1,0.05859718844294548,9053
-13.0,1,0.07297542691230774,9054
9.0,1,0.09180329740047455,9055
7.0,1,0.049481261521577835,9056
8.0,1,0.07468540221452713,9057
3.0,1,0.07084842771291733,9058
9.0,1,0.46230292320251465,9059
9.0,1,0.4194994270801544,9060
10.0,1,0.3405596613883972,9061
8.0,1,0.28136682510375977,9062
8.0,1,0.19141532480716705,9063
9.0,1,0.1194719523191452,9064
9.0,1,0.18446901440620422,9065
9.0,1,0.09606970846652985,9066
9.0,1,0.08086226880550385,9067
8.0,1,0.09328964352607727,9068
8.0,1,0.10179739445447922,9069
8.0,1,0.0783471167087555,9070
8.0,1,0.08087646961212158,9071
7.0,1,0.11305971443653107,9072
-10.0,1,0.08173296600580215,9073
10.0,1,0.03543698415160179,9074
7.0,1,0.5040664076805115,9075
10.0,1,0.6154261827468872,9076
9.0,1,0.10469363629817963,9077
10.0,1,0.4304639995098114,9078
9.0,1,0.1406552940607071,9079
10.0,1,0.13074421882629395,9080
8.0,1,0.34097960591316223,9081
10.0,1,0.17553091049194336,9082
9.0,1,0.2840471863746643,9083
9.0,1,0.32324010133743286,9084
8.0,1,0.1508091241121292,9085
9.0,1,0.20117825269699097,9086
9.0,1,0.11531974375247955,9087
7.0,1,0.08569623529911041,9088
5.0,1,0.08616748452186584,9089
8.0,1,0.10444580018520355,9090
7.0,1,0.04207303375005722,9091
8.0,1,0.0734165832400322,9092
10.0,1,0.05320064723491669,9093
10.0,1,0.1985486000776291,9094
7.0,1,0.1198505088686943,9095
10.0,1,0.18073326349258423,9096
9.0,1,0.0683622658252716,9097
-3.0,1,0.12413986027240753,9098
-11.0,1,0.09520137310028076,9099
7.0,1,0.12439630925655365,9100
8.0,1,0.10401389002799988,9101
-2.0,1,0.10591369867324829,9102
9.0,1,0.08492965996265411,9103
9.0,1,0.07143314182758331,9104
9.0,1,0.06992077827453613,9105
9.0,1,0.05233384296298027,9106
8.0,1,0.061105288565158844,9107
6.0,1,0.08997055888175964,9108
10.0,1,0.03031579963862896,9109
9.0,1,0.0466691330075264,9110
9.0,1,0.03340661898255348,9111
9.0,1,0.09413884580135345,9112
7.0,1,0.09458336979150772,9113
8.0,1,0.10166661441326141,9114
10.0,1,0.09299755096435547,9115
9.0,1,0.14612944424152374,9116
10.0,1,0.12317001074552536,9117
10.0,1,0.04331878572702408,9118
7.0,1,0.10590477287769318,9119
8.0,1,0.07330870628356934,9120
9.0,1,0.18141674995422363,9121
7.0,1,0.14427638053894043,9122
7.0,1,0.1192154660820961,9123
6.0,1,0.10486473888158798,9124
8.0,1,0.10825186967849731,9125
9.0,1,0.09735719859600067,9126
8.0,1,0.08009222149848938,9127
3.0,1,0.11446058750152588,9128
8.0,1,0.09898670762777328,9129
9.0,1,0.24854794144630432,9130
7.0,1,0.11316537857055664,9131
10.0,1,0.1752484142780304,9132
9.0,1,0.08682526648044586,9133
8.0,1,0.0916200652718544,9134
9.0,1,0.14391610026359558,9135
6.0,1,0.8560974597930908,9136
8.0,1,0.7657018303871155,9137
-7.0,1,0.4772298038005829,9138
4.0,1,0.2617931365966797,9139
5.0,1,0.19497030973434448,9140
6.0,1,0.16492590308189392,9141
9.0,1,0.15727469325065613,9142
9.0,1,0.14296439290046692,9143
10.0,1,0.12527373433113098,9144
6.0,1,0.12024860084056854,9145
8.0,1,0.31059661507606506,9146
9.0,1,0.14329305291175842,9147
9.0,1,0.11607779562473297,9148
9.0,1,0.10589148104190826,9149
10.0,1,0.2306077480316162,9150
7.0,1,0.4300084710121155,9151
9.0,1,0.5110471248626709,9152
7.0,1,0.14375323057174683,9153
10.0,1,0.1373233050107956,9154
7.0,1,0.10794565826654434,9155
6.0,1,0.11589463800191879,9156
-2.0,1,0.1543121039867401,9157
8.0,1,0.16924196481704712,9158
8.0,1,0.21193310618400574,9159
10.0,1,0.5194023847579956,9160
8.0,1,0.2675534784793854,9161
10.0,1,0.24749748408794403,9162
6.0,1,0.16791492700576782,9163
9.0,1,0.23181670904159546,9164
8.0,1,0.18270543217658997,9165
8.0,1,0.11518549919128418,9166
9.0,1,0.17205959558486938,9167
9.0,1,0.11044576019048691,9168
9.0,1,0.11192202568054199,9169
6.0,1,0.1380263715982437,9170
10.0,1,0.23329980671405792,9171
10.0,1,0.2952266335487366,9172
9.0,1,0.1854804903268814,9173
10.0,1,0.16330108046531677,9174
8.0,1,0.10099118947982788,9175
9.0,1,0.10317276418209076,9176
10.0,1,0.11195862293243408,9177
8.0,1,0.1079709380865097,9178
9.0,1,0.06465379893779755,9179
9.0,1,0.07226027548313141,9180
9.0,1,0.10268422961235046,9181
-12.0,1,0.09940259158611298,9182
-29.0,1,0.11791890114545822,9183
10.0,1,0.08956260234117508,9184
7.0,1,0.06130008026957512,9185
10.0,1,0.0641765221953392,9186
0.0,1,0.07804670929908752,9187
3.0,1,0.059761300683021545,9188
8.0,1,0.10816416144371033,9189
9.0,1,0.0503162257373333,9190
9.0,1,0.07696214318275452,9191
9.0,1,0.04901297390460968,9192
6.0,1,0.08545083552598953,9193
9.0,1,0.06248215585947037,9194
10.0,1,0.06298588961362839,9195
10.0,1,0.05191554129123688,9196
10.0,1,0.06264103949069977,9197
9.0,1,0.0556924045085907,9198
9.0,1,0.11512978374958038,9199
-16.0,1,0.07475464046001434,9200
10.0,1,0.053373001515865326,9201
10.0,1,0.05997748300433159,9202
10.0,1,0.07521550357341766,9203
9.0,1,0.08291257917881012,9204
4.0,1,0.05325346812605858,9205
6.0,1,0.060144778341054916,9206
9.0,1,0.058909058570861816,9207
3.0,1,0.09276857227087021,9208
10.0,1,0.049790918827056885,9209
4.0,1,0.12350770086050034,9210
8.0,1,0.07660182565450668,9211
4.0,1,0.0723508968949318,9212
9.0,1,0.07978346943855286,9213
4.0,1,0.10231562703847885,9214
10.0,1,0.03990866616368294,9215
10.0,1,0.08029428124427795,9216
8.0,1,0.11235660314559937,9217
2.0,1,0.09317795932292938,9218
10.0,1,0.06720121949911118,9219
0.0,1,0.13273945450782776,9220
7.0,1,0.11684051901102066,9221
10.0,1,0.06951837986707687,9222
10.0,1,0.06765647977590561,9223
9.0,1,0.09114298224449158,9224
10.0,1,0.21236437559127808,9225
8.0,1,0.14585264027118683,9226
8.0,1,0.09738463908433914,9227
8.0,1,0.12412161380052567,9228
10.0,1,0.09524036198854446,9229
8.0,1,0.10210004448890686,9230
7.0,1,0.126954585313797,9231
7.0,1,0.06562488526105881,9232
10.0,1,0.04251883551478386,9233
7.0,1,0.05716105177998543,9234
7.0,1,0.12734362483024597,9235
7.0,1,0.10281938314437866,9236
9.0,1,0.062168464064598083,9237
8.0,1,0.07556029409170151,9238
9.0,1,0.1439131796360016,9239
7.0,1,0.06585220992565155,9240
-13.0,1,0.07539299875497818,9241
10.0,1,0.1538507491350174,9242
7.0,1,0.14323769509792328,9243
9.0,1,0.13399752974510193,9244
10.0,1,0.08251193910837173,9245
7.0,1,0.07369647920131683,9246
5.0,1,0.1204666942358017,9247
7.0,1,0.07725203037261963,9248
9.0,1,0.08881284296512604,9249
9.0,1,0.09599311649799347,9250
9.0,1,0.07150930166244507,9251
8.0,1,0.06312431395053864,9252
6.0,1,0.08096517622470856,9253
9.0,1,0.08984257280826569,9254
7.0,1,0.07558848708868027,9255
7.0,1,0.08891258388757706,9256
10.0,1,0.07785797864198685,9257
8.0,1,0.057390935719013214,9258
-11.0,1,0.1582397222518921,9259
8.0,1,0.5269865393638611,9260
9.0,1,0.0868217945098877,9261
5.0,1,0.12833945453166962,9262
10.0,1,0.16050946712493896,9263
8.0,1,0.1469573676586151,9264
10.0,1,0.115556500852108,9265
7.0,1,0.11879242956638336,9266
-11.0,1,0.15294964611530304,9267
8.0,1,0.08496727794408798,9268
8.0,1,0.0903826653957367,9269
9.0,1,0.12021549046039581,9270
-50.0,1,0.02690541371703148,9271
-12.0,1,0.07171043753623962,9272
8.0,1,0.14634449779987335,9273
7.0,1,0.41017818450927734,9274
10.0,1,0.5911465287208557,9275
7.0,1,0.14153523743152618,9276
9.0,1,0.09282590448856354,9277
7.0,1,0.08166811615228653,9278
9.0,1,0.06708120554685593,9279
8.0,1,0.05893341079354286,9280
6.0,1,0.054139334708452225,9281
8.0,1,0.06475186347961426,9282
10.0,1,0.04582218453288078,9283
4.0,1,0.06249939650297165,9284
8.0,1,0.0756153017282486,9285
9.0,1,0.05955696105957031,9286
10.0,1,0.08918821066617966,9287
7.0,1,0.08117713779211044,9288
6.0,1,0.08663240820169449,9289
10.0,1,0.1497199982404709,9290
10.0,1,0.08783998340368271,9291
9.0,1,0.09855448454618454,9292
5.0,1,0.08725526183843613,9293
8.0,1,0.06705571711063385,9294
10.0,1,0.2382359653711319,9295
7.0,1,0.12941013276576996,9296
8.0,1,0.09202039241790771,9297
10.0,1,0.10849513858556747,9298
10.0,1,0.07204632461071014,9299
6.0,1,0.09311455488204956,9300
8.0,1,0.11872917413711548,9301
8.0,1,0.06041974574327469,9302
10.0,1,0.10611477494239807,9303
10.0,1,0.0886821523308754,9304
6.0,1,0.07370259612798691,9305
8.0,1,0.0779588371515274,9306
8.0,1,0.07940084487199783,9307
5.0,1,0.08163361251354218,9308
6.0,1,0.048705700784921646,9309
8.0,1,0.05502619966864586,9310
7.0,1,0.06996172666549683,9311
8.0,1,0.046317607164382935,9312
9.0,1,0.09854421019554138,9313
5.0,1,0.059066042304039,9314
9.0,1,0.04594869166612625,9315
8.0,1,0.057923078536987305,9316
7.0,1,0.05690624192357063,9317
8.0,1,0.04159826412796974,9318
5.0,1,0.04004338011145592,9319
10.0,1,0.022027654573321342,9320
-2.0,1,0.06950754672288895,9321
7.0,1,0.07205041497945786,9322
10.0,1,0.09314452856779099,9323
8.0,1,0.07470303028821945,9324
-24.0,1,0.08467479050159454,9325
8.0,1,0.027322646230459213,9326
6.0,1,0.13047270476818085,9327
8.0,1,0.12139318883419037,9328
8.0,1,0.049858905375003815,9329
6.0,1,0.04648199304938316,9330
1.0,1,0.06872613728046417,9331
10.0,1,0.09967921674251556,9332
-3.0,1,0.0886719822883606,9333
8.0,1,0.05105561763048172,9334
8.0,1,0.06318729370832443,9335
10.0,1,0.045763395726680756,9336
10.0,1,0.03548690304160118,9337
9.0,1,0.05271819233894348,9338
10.0,1,0.02032245509326458,9339
7.0,1,0.0493311733007431,9340
10.0,1,0.04767318442463875,9341
8.0,1,0.048052530735731125,9342
6.0,1,0.06031300872564316,9343
9.0,1,0.047236423939466476,9344
9.0,1,0.06238659471273422,9345
9.0,1,0.03447042405605316,9346
8.0,1,0.0648135095834732,9347
8.0,1,0.061834223568439484,9348
2.0,1,0.06789908558130264,9349
9.0,1,0.061666615307331085,9350
9.0,1,0.06557907909154892,9351
7.0,1,0.03347213938832283,9352
-13.0,1,0.07758864015340805,9353
9.0,1,0.1364201307296753,9354
5.0,1,0.08583014458417892,9355
7.0,1,0.044084448367357254,9356
7.0,1,0.2948054373264313,9357
8.0,1,0.2956251800060272,9358
8.0,1,0.07979658246040344,9359
9.0,1,0.09100717306137085,9360
7.0,1,0.09412547200918198,9361
8.0,1,0.05866526439785957,9362
9.0,1,0.12802231311798096,9363
7.0,1,0.0963374599814415,9364
7.0,1,0.09846977889537811,9365
6.0,1,0.05435369163751602,9366
9.0,1,0.04684819281101227,9367
7.0,1,0.05393316224217415,9368
1.0,1,0.09424150735139847,9369
8.0,1,0.1164402887225151,9370
7.0,1,0.10045459866523743,9371
9.0,1,0.1290636956691742,9372
10.0,1,0.13734370470046997,9373
10.0,1,0.09719351679086685,9374
9.0,1,0.18380220234394073,9375
10.0,1,0.125945046544075,9376
9.0,1,0.09440985321998596,9377
8.0,1,0.14427334070205688,9378
9.0,1,0.06918483972549438,9379
7.0,1,0.07633503526449203,9380
7.0,1,0.05692043900489807,9381
9.0,1,0.11427361518144608,9382
7.0,1,0.10484539717435837,9383
8.0,1,0.07697127759456635,9384
4.0,1,0.09627586603164673,9385
7.0,1,0.0736624076962471,9386
8.0,1,0.6250253915786743,9387
9.0,1,0.7546874284744263,9388
8.0,1,0.5285953879356384,9389
7.0,1,0.44539594650268555,9390
10.0,1,0.2840264141559601,9391
8.0,1,0.2974228262901306,9392
10.0,1,0.3346228301525116,9393
6.0,1,0.24206064641475677,9394
8.0,1,0.21606667339801788,9395
7.0,1,0.21061939001083374,9396
10.0,1,0.17589877545833588,9397
10.0,1,0.19984443485736847,9398
10.0,1,0.1064557433128357,9399
9.0,1,0.19676190614700317,9400
10.0,1,0.12868744134902954,9401
7.0,1,0.1387125849723816,9402
8.0,1,0.13521258533000946,9403
7.0,1,0.10741725564002991,9404
9.0,1,0.09542295336723328,9405
6.0,1,0.08684390783309937,9406
9.0,1,0.10087873041629791,9407
7.0,1,0.0913328304886818,9408
9.0,1,0.08996088802814484,9409
-4.0,1,0.08515559136867523,9410
9.0,1,0.05684416741132736,9411
8.0,1,0.07358475029468536,9412
10.0,1,0.09284909814596176,9413
9.0,1,0.06080184131860733,9414
9.0,1,0.042030736804008484,9415
6.0,1,0.05281798541545868,9416
10.0,1,0.0517645999789238,9417
10.0,1,0.06542634963989258,9418
6.0,1,0.04341869801282883,9419
10.0,1,0.030405543744564056,9420
7.0,1,0.05062338337302208,9421
10.0,1,0.02814498543739319,9422
8.0,1,0.041985269635915756,9423
10.0,1,0.04025641828775406,9424
6.0,1,0.03476683795452118,9425
8.0,1,0.03658517450094223,9426
8.0,1,0.040483422577381134,9427
9.0,1,0.031269654631614685,9428
9.0,1,0.04724516719579697,9429
9.0,1,0.03788243234157562,9430
8.0,1,0.07446800172328949,9431
9.0,1,0.049802109599113464,9432
6.0,1,0.044978462159633636,9433
6.0,1,0.04446718096733093,9434
9.0,1,0.04313048720359802,9435
9.0,1,0.033185623586177826,9436
10.0,1,0.03939000144600868,9437
9.0,1,0.03248220682144165,9438
-13.0,1,0.03245163336396217,9439
9.0,1,0.037384387105703354,9440
10.0,1,1.1223840713500977,9441
9.0,1,1.0723588466644287,9442
8.0,1,0.3766603469848633,9443
9.0,1,0.041211094707250595,9444
10.0,1,0.05807088315486908,9445
10.0,1,0.7736421823501587,9446
7.0,1,0.22689025104045868,9447
9.0,1,0.3208002746105194,9448
9.0,1,0.044299691915512085,9449
5.0,1,0.22129054367542267,9450
8.0,1,0.04248498007655144,9451
8.0,1,0.049073245376348495,9452
5.0,1,0.11710222065448761,9453
8.0,1,0.13627886772155762,9454
8.0,1,0.08947110921144485,9455
10.0,1,0.07666371017694473,9456
5.0,1,0.052947062999010086,9457
10.0,1,0.08016859740018845,9458
8.0,1,0.05178596079349518,9459
9.0,1,0.040132634341716766,9460
7.0,1,0.042649153620004654,9461
10.0,1,0.033207084983587265,9462
8.0,1,0.04439648240804672,9463
10.0,1,0.04505940154194832,9464
-11.0,1,0.040887027978897095,9465
6.0,1,0.038062743842601776,9466
10.0,1,0.02421417459845543,9467
8.0,1,0.38788217306137085,9468
9.0,1,0.03929022327065468,9469
8.0,1,0.03814643248915672,9470
6.0,1,0.21921072900295258,9471
5.0,1,0.12811680138111115,9472
9.0,1,0.03612075001001358,9473
9.0,1,0.029688406735658646,9474
9.0,1,0.024586673825979233,9475
9.0,1,0.09976129233837128,9476
4.0,1,0.05374335125088692,9477
8.0,1,0.02407744899392128,9478
10.0,1,0.025228971615433693,9479
-21.0,1,0.056032534688711166,9480
8.0,1,0.033708471804857254,9481
8.0,1,0.04883274435997009,9482
3.0,1,0.06255269050598145,9483
10.0,1,0.07538267970085144,9484
10.0,1,0.02098640240728855,9485
10.0,1,0.043396957218647,9486
9.0,1,0.06963089108467102,9487
9.0,1,0.06091336905956268,9488
10.0,1,0.07901556044816971,9489
8.0,1,0.050738319754600525,9490
9.0,1,0.03840610384941101,9491
6.0,1,0.052740778774023056,9492
8.0,1,0.04965568706393242,9493
10.0,1,0.04506952315568924,9494
9.0,1,0.039277203381061554,9495
10.0,1,0.03759201616048813,9496
9.0,1,0.027449600398540497,9497
5.0,1,0.04846169054508209,9498
9.0,1,0.025913050398230553,9499
10.0,1,0.06859567761421204,9500
10.0,1,0.043813832104206085,9501
10.0,1,0.04485975205898285,9502
8.0,1,0.04682586342096329,9503
7.0,1,0.04091206192970276,9504
8.0,1,0.04336928203701973,9505
8.0,1,0.034911781549453735,9506
7.0,1,0.04447349160909653,9507
6.0,1,0.05390508845448494,9508
8.0,1,0.04230151325464249,9509
9.0,1,0.06092597171664238,9510
10.0,1,0.04232025891542435,9511
7.0,1,0.047948986291885376,9512
-7.0,1,0.05583051219582558,9513
8.0,1,0.054538294672966,9514
-11.0,1,0.03204215690493584,9515
10.0,1,0.03308482468128204,9516
8.0,1,0.04070067033171654,9517
8.0,1,0.13894890248775482,9518
3.0,1,0.052389055490493774,9519
8.0,1,0.05584209784865379,9520
10.0,1,0.10451273620128632,9521
5.0,1,0.10189899802207947,9522
6.0,1,0.03928469121456146,9523
7.0,1,0.046967584639787674,9524
3.0,1,0.04350658506155014,9525
9.0,1,0.08525948226451874,9526
9.0,1,0.1049031913280487,9527
7.0,1,0.06839517503976822,9528
8.0,1,0.07399206608533859,9529
5.0,1,0.06193910166621208,9530
7.0,1,0.05269094556570053,9531
6.0,1,0.05183080583810806,9532
9.0,1,0.061545565724372864,9533
7.0,1,0.0687798336148262,9534
8.0,1,0.045638859272003174,9535
10.0,1,0.04486590251326561,9536
8.0,1,0.03354339301586151,9537
9.0,1,0.03261793404817581,9538
8.0,1,0.049186673015356064,9539
9.0,1,0.04364965483546257,9540
9.0,1,0.03448115289211273,9541
10.0,1,0.03420445695519447,9542
-10.0,1,0.209235280752182,9543
10.0,1,0.043531641364097595,9544
10.0,1,0.11137984693050385,9545
9.0,1,0.050058357417583466,9546
7.0,1,0.044804736971855164,9547
9.0,1,0.06947032362222672,9548
8.0,1,0.04010903090238571,9549
10.0,1,0.04556863382458687,9550
8.0,1,0.0582035556435585,9551
9.0,1,0.049640633165836334,9552
10.0,1,0.050299789756536484,9553
10.0,1,0.038259509950876236,9554
7.0,1,0.04110563546419144,9555
10.0,1,0.03479651361703873,9556
10.0,1,0.03358490765094757,9557
10.0,1,0.04695552587509155,9558
9.0,1,0.03638872504234314,9559
6.0,1,0.03608069196343422,9560
-50.0,1,0.029729604721069336,9561
8.0,1,0.01995217613875866,9562
7.0,1,0.01924985833466053,9563
8.0,1,0.0235635656863451,9564
10.0,1,0.016643522307276726,9565
10.0,1,0.014710627496242523,9566
7.0,1,0.033218346536159515,9567
8.0,1,0.021023625507950783,9568
8.0,1,0.03213587403297424,9569
7.0,1,0.03411148861050606,9570
-12.0,1,0.03681663051247597,9571
7.0,1,0.10408109426498413,9572
10.0,1,0.028728323057293892,9573
9.0,1,0.055292390286922455,9574
6.0,1,0.04439263045787811,9575
9.0,1,0.05035298317670822,9576
7.0,1,0.0435546338558197,9577
9.0,1,0.05216388404369354,9578
7.0,1,0.04732666537165642,9579
8.0,1,0.03601822629570961,9580
7.0,1,0.04697471112012863,9581
6.0,1,0.04626723378896713,9582
10.0,1,0.046482425183057785,9583
5.0,1,0.07259702682495117,9584
10.0,1,0.03470160812139511,9585
10.0,1,0.025760944932699203,9586
8.0,1,0.05124180018901825,9587
1.0,1,0.03766442462801933,9588
10.0,1,0.03406057134270668,9589
6.0,1,0.06792912632226944,9590
4.0,1,0.05455858260393143,9591
9.0,1,0.04351470619440079,9592
4.0,1,0.058190349489450455,9593
7.0,1,0.06761926412582397,9594
10.0,1,0.09208762645721436,9595
10.0,1,0.02472320757806301,9596
10.0,1,0.04854140803217888,9597
9.0,1,0.046201277524232864,9598
10.0,1,0.07070671766996384,9599
8.0,1,0.04852806031703949,9600
9.0,1,0.04107816144824028,9601
9.0,1,0.032989077270030975,9602
6.0,1,0.0305897518992424,9603
6.0,1,0.028166349977254868,9604
9.0,1,0.030686700716614723,9605
8.0,1,0.05290587618947029,9606
-34.0,1,0.05542577803134918,9607
9.0,1,0.05221978947520256,9608
10.0,1,0.030625296756625175,9609
-11.0,1,0.053192682564258575,9610
7.0,1,0.05248022451996803,9611
9.0,1,0.1000346690416336,9612
8.0,1,0.07417139410972595,9613
8.0,1,0.06826335191726685,9614
10.0,1,0.031449250876903534,9615
7.0,1,0.07083310186862946,9616
6.0,1,0.06303703039884567,9617
8.0,1,0.04951294884085655,9618
6.0,1,0.07345682382583618,9619
6.0,1,0.05642004311084747,9620
7.0,1,0.0838136225938797,9621
8.0,1,0.0511975958943367,9622
10.0,1,0.027132051065564156,9623
5.0,1,0.06142222881317139,9624
9.0,1,0.054870471358299255,9625
6.0,1,0.060523614287376404,9626
7.0,1,0.043391287326812744,9627
10.0,1,0.04670756310224533,9628
6.0,1,0.047727786004543304,9629
10.0,1,0.031078044325113297,9630
10.0,1,0.030185166746377945,9631
1.0,1,0.06671027094125748,9632
9.0,1,0.05815510451793671,9633
8.0,1,0.039851270616054535,9634
10.0,1,0.04579997435212135,9635
9.0,1,0.04415073245763779,9636
10.0,1,0.06583628058433533,9637
10.0,1,0.07358299940824509,9638
9.0,1,0.03205031529068947,9639
10.0,1,0.04711782932281494,9640
8.0,1,0.051181625574827194,9641
10.0,1,0.06260738521814346,9642
8.0,1,0.040379393845796585,9643
6.0,1,0.053269773721694946,9644
8.0,1,0.060846298933029175,9645
8.0,1,0.044433917850255966,9646
9.0,1,0.09128640592098236,9647
6.0,1,0.0634041354060173,9648
5.0,1,0.06907521933317184,9649
6.0,1,0.05620049312710762,9650
9.0,1,0.04975556582212448,9651
6.0,1,0.04074104130268097,9652
8.0,1,0.041834790259599686,9653
-50.0,1,0.06249920651316643,9654
7.0,1,0.07083933800458908,9655
9.0,1,0.07943661510944366,9656
8.0,1,0.1009761244058609,9657
10.0,1,0.055246151983737946,9658
6.0,1,0.127620667219162,9659
9.0,1,0.1708824634552002,9660
8.0,1,0.189503476023674,9661
8.0,1,0.10790824145078659,9662
8.0,1,0.08617305755615234,9663
9.0,1,0.08617939054965973,9664
7.0,1,0.05601366609334946,9665
7.0,1,0.05463559925556183,9666
10.0,1,0.06209239736199379,9667
9.0,1,0.02796732634305954,9668
8.0,1,0.040682680904865265,9669
10.0,1,0.057678960263729095,9670
8.0,1,0.5786057114601135,9671
9.0,1,0.5718216300010681,9672
7.0,1,0.4505828320980072,9673
6.0,1,0.30371174216270447,9674
8.0,1,0.22499285638332367,9675
8.0,1,0.22773031890392303,9676
9.0,1,0.20089878141880035,9677
8.0,1,0.19115504622459412,9678
10.0,1,0.19776324927806854,9679
7.0,1,0.16787339746952057,9680
7.0,1,0.14361368119716644,9681
10.0,1,0.14680473506450653,9682
9.0,1,0.11266731470823288,9683
10.0,1,0.08991952985525131,9684
4.0,1,0.1147741749882698,9685
8.0,1,0.09672229737043381,9686
4.0,1,0.09154275804758072,9687
8.0,1,0.08249891549348831,9688
7.0,1,0.1033426970243454,9689
4.0,1,0.07034765928983688,9690
6.0,1,0.05897686257958412,9691
-50.0,1,0.04698481410741806,9692
8.0,1,0.028516773134469986,9693
9.0,1,0.028909601271152496,9694
7.0,1,0.02824609912931919,9695
8.0,1,0.028856705874204636,9696
9.0,1,0.019924452528357506,9697
7.0,1,0.03014116734266281,9698
8.0,1,0.028817642480134964,9699
10.0,1,0.024209637194871902,9700
7.0,1,0.018875708803534508,9701
10.0,1,0.02425762638449669,9702
10.0,1,0.022679319605231285,9703
8.0,1,0.021935325115919113,9704
6.0,1,0.02614304982125759,9705
8.0,1,0.025463953614234924,9706
10.0,1,0.03534593805670738,9707
3.0,1,0.023861154913902283,9708
10.0,1,0.02318699285387993,9709
8.0,1,0.028959471732378006,9710
-3.0,1,0.02330705337226391,9711
8.0,1,0.023059159517288208,9712
10.0,1,0.02783302217721939,9713
8.0,1,0.014164404943585396,9714
8.0,1,0.040502190589904785,9715
-22.0,1,0.033501531928777695,9716
9.0,1,0.23055905103683472,9717
7.0,1,0.09117482602596283,9718
10.0,1,0.11914081126451492,9719
8.0,1,0.09869886189699173,9720
10.0,1,0.0757962316274643,9721
8.0,1,0.03956599906086922,9722
7.0,1,0.0615355521440506,9723
7.0,1,0.05746044963598251,9724
7.0,1,0.03400234133005142,9725
8.0,1,0.040797699242830276,9726
